id,name,description,priority,dateadded,startdate,duedate,datefinished,addedfrom,is_added_from_contact,status,recurring_type,repeat_every,recurring,is_recurring_from,cycles,total_cycles,custom_recurring,last_recurring_date,rel_id,rel_type,is_public,billable,billed,invoice_id,hourly_rate,milestone,kanban_order,milestone_order,visible_to_client,deadline_notified
11440,Task for Ticket 5340 - Fwd: Info for Monday's meeting) - Please make necessary changes,"<p><br><br>Veeresh, Please make the necessary changes.<br><br><br><br><br><br><br>Best Regards,<br>Praveen B<br><br><br><br>---------- Forwarded message ---------<br>From: RButler &lt;<a href=""mailto:rbutler708@gmail.com"">rbutler708@gmail.com</a>&gt;<br>Date: Tue, 6 Jun 2023 at 16:44<br>Subject: Re: Info for Monday's meeting)<br>To: Praveen B &lt;<a href=""mailto:praveen.businesslabs@gmail.com"">praveen.businesslabs@gmail.com</a>&gt;<br><br><br><br><br>Hi,<br>Thanks for the time and patience you allowed as I worked through these pages.&#160; Here are the answers below:<br><br><br><br><br>Login Page:&#160;<a href=""https://yakinjshah5.trakidt.com/?u=https://www.affordablecollabdocs.com/login&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">https://www.affordablecollabdocs.com/login</a>&#160;&#160; <br>NO CHANGES<br>&#160;<br>&#160;<br>Join Page:&#160;<a href=""https://yakinjshah5.trakidt.com/?u=https://www.affordablecollabdocs.com/join&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">https://www.affordablecollabdocs.com/join</a><br>Use respective verbiage<br>from the <a href=""https://yakinjshah5.trakidt.com/?u=https://www.affordablecollabdocs.com/home&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">bottom of Home<br>page</a>, along with some of our stock photos. <br>&#160;<br>&#160;Instead of &#8220;Learn More&#8221;, change to &#8220;Become a<br>Member.&#8221;<br>&#160;<br>&#160;<br>&#160;<br>Footer Screenshot:&#160;<a href=""https://yakinjshah5.trakidt.com/?u=https://prnt.sc/-JOesOYvq3ZW&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">https://prnt.sc/-JOesOYvq3ZW</a>&#160;(Let<br>us know if you wish to change any content of the ""About Us"" section<br>in the footer)<br>&#160;<br>As more and more<br>physicians retire across the US, American communities frequently find<br>themselves medically underserved.&#160; The result<br>is that many patients are now without a Primary Care Provider, OB/Gyne, or Psychiatrist.&#160; Many communities have even seen a drastic<br>jump in morbidity and mortality due to medical absences in their communities.<br>&#160;<br>Affordable Collab<br>Docs is committed to helping mend access to healthcare in the US.&#160; A grassroots effort, we facilitate the<br>collaboration of <br>Independent-minded<br>Nurse Practitioners and Physician Assistants with Physicians willing to provide<br>collaborations to new start-up practices.<br>At an affordable cost<br>over their first two years of start-up.&#160; <br>&#160;<br>Whether a Nurse<br>Practitioner, Physician Assistant, Physician, or Patient, join Affordable<br>Collab Docs today!<br>&#160;<br>About Us page:&#160;<a href=""https://yakinjshah5.trakidt.com/?u=https://www.affordablecollabdocs.com/about&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">https://www.affordablecollabdocs.com/about</a><br>&#160;<br>Our Mission &amp;<br>Promise=&#160; Nurse Practitioners &amp;<br>Physician Assistants<br>About My New<br>Website= You SHOULD own your own Private Practice<br>&#160;<br>&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160; &#160;Become a Member<br>&#160;<br>1)&#160;&#160; &#160;NPs and Pas, join us to network with one<br>another, &#160;find a great affordable doc,<br>AND be found by patients looking for a Provider just like YOU!<br>&#160;<br>2)&#160;&#160; Physicians: retired,<br>semi-retired, or just a great collaborator, lend Physician Extenders your<br>knowledge and skill set.<br>&#160;<br>3)&#160;&#160; Patients, just enter<br>your zip code to find a Nurse Practitioner or Physician Assistant in your area.&#160; Also, enjoy the education articles and<br>videos about the healthcare topics that matter most to you.<br>&#160;<br>&#160;<br>Find Nurse:&#160;<a href=""https://yakinjshah5.trakidt.com/?u=https://www.affordablecollabdocs.com/search_results&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">https://www.affordablecollabdocs.com/search_results</a><br>NO CHANGES<br>Blog:&#160;<a href=""https://yakinjshah5.trakidt.com/?u=https://www.affordablecollabdocs.com/blog&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">https://www.affordablecollabdocs.com/blog</a>&#160;(Screenshot:&#160;<a href=""https://yakinjshah5.trakidt.com/?u=https://prnt.sc/fnQNXx0Dlprz&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">https://prnt.sc/fnQNXx0Dlprz</a>)<br>Website Blog=Articles<br>from our Providers<br>The word &#8220;Blog&#8221;<br>should be replaced with the word &#8220;Articles&#8221;<br>&#160;<br>Lower Box &#8220;Join Our<br>Community&#8221; becomes:<br>&#8220;Become a Member<br>Today<br>1)&#160;&#160; Become a Member<br>2)&#160;&#160; Find a Health Care<br>Provider Near You<br>3)&#160;&#160; Enjoy a Vibrant Medical<br>Community dedicated to YOU!<br>&#160;<br>Forum:&#160;<a href=""https://yakinjshah5.trakidt.com/?u=https://www.affordablecollabdocs.com/forum&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">https://www.affordablecollabdocs.com/forum</a>&#160;(you<br>have to log in as a nurse or as a doctor to access the page)<br>&#160;<br>NO CHANGES HERE<br><br><br>On Mon, May 29, 2023 at 11:02&#8239;AM Praveen B &lt;<a href=""https://yakinjshah5.trakidt.com/?u=mailto:praveen.businesslabs@gmail.com&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">praveen.businesslabs@gmail.com</a>&gt; wrote:<br><br>this is done..<br><br><br><br>Praveen B<br>Client Success Manager<br>BusinessLabs<br><a href=""https://yakinjshah5.trakidt.com/?u=mailto:praveen@businesslbs.org&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">praveen@businesslbs.org</a><br><a href=""https://yakinjshah5.trakidt.com/?u=tel:+919788036999&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">+91 9788036999</a><br><a href=""https://yakinjshah5.trakidt.com/?u=https://goo.gl/maps/1vVN4ztxXZKNHyDP7&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">Ground Floor, Hatch Station Sindhi Colony Rd,<br>Beside V9 Hospitals, Begumpet<br>Hyderabad 500003, India</a><br><a href=""https://yakinjshah5.trakidt.com/?u=https://businesslabs.org/&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">businesslabs.org</a><br><a href=""https://yakinjshah5.trakidt.com/?u=https://businesslabs.org/&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener""></a><br><a href=""https://yakinjshah5.trakidt.com/?u=https://www.facebook.com/yourbusinesslabs&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener""></a><br><a href=""https://yakinjshah5.trakidt.com/?u=https://twitter.com/business_labs&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener""></a><br><a href=""https://yakinjshah5.trakidt.com/?u=https://www.linkedin.com/company/your-business-labs&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener""></a><br><br><br>Hi Sunny,<br><br><br>Please find the links on your website where content is required, you can let us know if do not wish to have any content in specific pages and leave it as is.<br><br><br><br><br>Login Page: <a href=""https://yakinjshah5.trakidt.com/?u=https://www.affordablecollabdocs.com/login&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">https://www.affordablecollabdocs.com/login</a><br>Join Page: <a href=""https://yakinjshah5.trakidt.com/?u=https://www.affordablecollabdocs.com/join&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">https://www.affordablecollabdocs.com/join</a><br>Footer Screenshot: <a href=""https://yakinjshah5.trakidt.com/?u=https://prnt.sc/-JOesOYvq3ZW&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">https://prnt.sc/-JOesOYvq3ZW</a> (Let us know if you wish to change any content of the ""About Us"" section in the footer)<br>About Us page: <a href=""https://yakinjshah5.trakidt.com/?u=https://www.affordablecollabdocs.com/about&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">https://www.affordablecollabdocs.com/about</a><br>Find Nurse:&#160;<a href=""https://yakinjshah5.trakidt.com/?u=https://www.affordablecollabdocs.com/search_results&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">https://www.affordablecollabdocs.com/search_results</a><br>Blog:&#160;<a href=""https://yakinjshah5.trakidt.com/?u=https://www.affordablecollabdocs.com/blog&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">https://www.affordablecollabdocs.com/blog</a> (Screenshot:&#160;<a href=""https://yakinjshah5.trakidt.com/?u=https://prnt.sc/fnQNXx0Dlprz&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">https://prnt.sc/fnQNXx0Dlprz</a>)<br>Forum:&#160;<a href=""https://yakinjshah5.trakidt.com/?u=https://www.affordablecollabdocs.com/forum&amp;e=f28e33050d0704d29949e8d1215e3edd"" target=""_blank"" rel=""noreferrer noopener"">https://www.affordablecollabdocs.com/forum</a> (you have to log in as a nurse or as a doctor to access the page)<br><br><br><br></p>",2,07-06-2023 15:32,07-06-2023,NULL,04-12-2023 13:38,22,0,5,NULL,0,0,NULL,0,0,0,NULL,5340,ticket,0,1,0,0,0,0,1,0,0,0
11456,Search By Location as a Dropdown,"<p><span>The Search by Location field to be a dropdown with the countries where companies have listed, rather than a text box, both in the homepage hero banner and in the left column in search results pages.</span></p>",2,10-06-2023 12:22,10-06-2023,NULL,22-06-2023 18:22,37,0,5,NULL,NULL,0,NULL,0,0,0,NULL,448,project,0,1,0,0,0,0,1,0,1,0
11471,Custom plugin for custom fields store in users_meta,<p>Develop a custom plugin that allows uploading the member information with all custom fields that BD doesn't support by default. Our custom plugin will work according to your preferred custom fields in your spreadsheet.</p>,2,13-06-2023 16:36,13-06-2023,NULL,03-10-2023 16:18,56,0,5,NULL,0,0,NULL,0,0,0,NULL,442,project,0,0,0,0,0,0,1,0,1,0
11490,Any changes in existing site,,2,18-06-2023 00:03,18-06-2023,NULL,18-03-2024 12:58,37,0,5,NULL,0,0,8728,0,0,0,NULL,359,project,0,1,0,0,0,0,0,0,1,0
11491,SEO-oriented content update,,2,18-06-2023 00:03,18-06-2023,NULL,18-03-2024 12:58,37,0,5,NULL,0,0,8729,0,0,0,NULL,359,project,0,1,0,0,0,0,0,0,1,0
11492,6 test cases,,2,18-06-2023 00:03,18-06-2023,NULL,18-03-2024 12:58,37,0,5,NULL,0,0,8758,0,0,0,NULL,359,project,0,1,0,0,0,0,0,0,1,0
11512,Mobile optimization,,2,21-06-2023 14:05,01-06-2023,NULL,21-06-2023 14:05,56,0,5,NULL,NULL,0,NULL,0,0,0,NULL,426,project,0,0,0,0,0,0,1,0,1,0
11513,Sitemap Plugin,,2,21-06-2023 15:16,21-06-2023,NULL,31-10-2023 20:51,22,0,5,NULL,0,0,NULL,0,0,0,NULL,395,project,0,1,0,0,0,0,1,0,1,0
11514,Sitemap Plugin,,2,21-06-2023 15:19,21-06-2023,NULL,03-10-2023 17:45,22,0,5,NULL,0,0,NULL,0,0,0,NULL,399,project,0,1,0,0,0,0,1,0,1,0
11519,Task of Ticket no 5433 - ??uilders??page in LWTO,"<p><br><span>Add a &#8220;Builders&#8221; page to the right of the listing options on <a href=""http://www.ListwiththeOtter.com"" target=""_blank"" rel=""noreferrer noopener"">http://www.ListwiththeOtter.com</a></span><br><br><br><br><strong><span style=""text-decoration:underline;"">As described in this Link:</span></strong></p>
<p><span><a href=""https://docs.google.com/presentation/d/15frZKF3B36TmjI_JSp3QOeTiAGs5LbH2/edit?usp=sharing&amp;ouid=114141166304586581423&amp;rtpof=true&amp;sd=true"" target=""_blank"" rel=""noreferrer noopener"">https://docs.google.com/presentation/d/15frZKF3B36TmjI_JSp3QOeTiAGs5LbH2/edit?usp=sharing&amp;ouid=114141166304586581423&amp;rtpof=true&amp;sd=true</a></span></p>",3,22-06-2023 12:30,22-06-2023,23-06-2023,20-11-2023 13:14,37,0,5,NULL,0,0,NULL,0,0,0,NULL,241,customer,0,0,0,0,0,0,1,0,0,0
11520,1. Existing Plug-in enhancement - adding option to set timer.,"<p>In the existing plugin, add one extra column to set a timer for each banner ad such that it stops rendering in the front end wherever such ads are showing (like selecting a date when such an ad ends.), and in the backend whatever it takes to make this happen.</p>
<p>&#160;</p>
<p><strong>Note</strong>: This should apply to All types of ads.&#160;</p>",2,22-06-2023 13:22,22-06-2023,26-06-2023,31-07-2023 17:05,37,0,5,NULL,0,0,NULL,0,0,0,NULL,451,project,0,0,0,0,0,0,1,0,1,0
11521,2. Editing of an AD,<p><span>Editing of an AD (replacing the image and URL) and a demo video recorded on how to edit it.</span></p>,2,22-06-2023 13:27,22-06-2023,NULL,01-08-2023 18:34,37,0,5,NULL,0,0,NULL,0,0,0,NULL,451,project,0,0,0,0,0,0,1,0,1,0
11522,3. Ability to modify the image in the ADs.,<p><span>Ability to modify the image in the ADs.</span></p>,2,22-06-2023 13:28,22-06-2023,NULL,03-10-2023 12:43,37,0,5,NULL,0,0,NULL,0,0,0,NULL,451,project,0,0,0,0,0,0,1,0,1,0
11523,4. Ability to swap out ads,<p><span>Ability to swap out ads for the same position rather than have to add one and then delete the old one.</span></p>,2,22-06-2023 13:29,22-06-2023,NULL,31-07-2023 17:05,37,0,5,NULL,NULL,0,NULL,0,0,0,NULL,451,project,0,1,0,0,0,0,1,0,1,0
11524,5. Plug-in to be seen all in one view,<p>T<span>he view should allow client to see all ads on one page rather than across two pages as is now.</span></p>,2,22-06-2023 13:34,22-06-2023,NULL,31-07-2023 17:05,37,0,5,NULL,0,0,NULL,0,0,0,NULL,451,project,0,1,0,0,0,0,1,0,1,0
11529,Updates to the directory,,2,23-06-2023 00:24,23-06-2023,NULL,31-07-2023 17:08,22,0,5,NULL,0,0,NULL,0,0,0,NULL,450,project,0,0,0,0,0,0,1,0,1,0
11530,1. Search Results by location,"<p><span>Currently, the search result page does not consider the user's location and does not sort by location by default. </span></p>
<p><span>We need to customize it to change this default behavior. We will modify the page to automatically detect the user's location and sort the results by it.</span></p>",2,23-06-2023 16:07,23-06-2023,NULL,03-10-2023 14:39,37,0,5,NULL,NULL,0,NULL,0,0,0,NULL,452,project,0,1,0,0,0,0,1,0,1,0
11531,Create a page Named "Investor" in LWTO,"<ol style=""font-weight:400;"">
<li>Investor (to the right of the builder)<br>Content is provided in this link:&#160;<a href=""https://yakinjshah5.trakidt.com/?u=https:%2F%2Fdocs.google.com%2Fdocument%2Fd%2F1-DXwO6MdAhbDFVvMMwnCuhX2JJYfzIk3%2Fedit&amp;e=561c0341394e8c049c8cfc9d9d96b612"">https://docs.google.com/document/d/1-DXwO6MdAhbDFVvMMwnCuhX2JJYfzIk3/edit</a></li>
</ol>",2,23-06-2023 18:31,23-06-2023,24-06-2023,20-11-2023 13:14,37,0,5,NULL,NULL,0,NULL,0,0,0,NULL,241,customer,0,1,0,0,0,0,1,0,0,0
11546,Task of Ticket no 5440 - List with the Otter Upload Portal,"<p>I would like to change the upload portal page a slight bit. If there is a charge, please send invoice.<br>See power point.</p>
<p></p>
<p><span style=""text-decoration:underline;""><strong>Document Link:</strong> </span>https://docs.google.com/presentation/d/1TY5nwe93zv5BNPe8Bceujg2lB3qzTjta/edit?usp=sharing&amp;ouid=114141166304586581423&amp;rtpof=true&amp;sd=true</p>",2,26-06-2023 13:39,26-06-2023,26-06-2023,20-11-2023 15:33,37,0,5,NULL,NULL,0,NULL,0,0,0,NULL,241,customer,0,1,0,0,0,0,1,0,0,0
11547,Task of Ticket no 5438 - RE: Another Page for List with the Otter,"<p>Attached is the information for the Investor Page:<br>Main Doc and FAQ for bottom<br>Attached is the information for the BOOK Page<br>Also, Can you add the FAQ to the bottom of the Builder Page<br><br><a href=""https://yakinjshah5.trakidt.com/?u=https://www.facebook.com/yourbusinesslabs&amp;e=561c0341394e8c049c8cfc9d9d96b612"" target=""_blank"" rel=""noreferrer noopener""></a>1. https://docs.google.com/document/d/1pumRQO846JezINrSEI7jXHEEVfyIBsbS/edit?usp=sharing&amp;ouid=114141166304586581423&amp;rtpof=true&amp;sd=true<br>2. https://docs.google.com/document/d/1maIzQaW3hbaXhUXLsypgfX2PwBgyQU_4/edit?usp=sharing&amp;ouid=114141166304586581423&amp;rtpof=true&amp;sd=true<br><br></p>
<p>3. https://docs.google.com/document/d/1BM_zbGUQQz5syZRFTfLXhvHZ0NGO-9vw/edit?usp=sharing&amp;ouid=114141166304586581423&amp;rtpof=true&amp;sd=true</p>
<p>4. https://docs.google.com/document/d/11xzaeN2K4DHmQaB-vgqgI3UQIlCcpO0a/edit</p>",2,26-06-2023 15:58,26-06-2023,NULL,20-11-2023 15:48,37,0,5,NULL,0,0,NULL,0,0,0,NULL,241,customer,0,1,0,0,0,0,1,0,0,0
11557,Task of Ticket no: 5442 - List with the Otter Rental Page FAQ,"<p><span><strong>Rental Listing Page:</strong></span></p>
<p><br><span>https://docs.google.com/document/d/1fgZxSLgAD-a1kReZHMcG05C0YuXZXFxP/edit?usp=sharing&amp;ouid=114141166304586581423&amp;rtpof=true&amp;sd=true<br><br>FAQs:<br>https://docs.google.com/document/d/1DA8FAcmzykPXxX5OwhYVdU7dkxtAooe-/edit?usp=sharing&amp;ouid=114141166304586581423&amp;rtpof=true&amp;sd=true</span></p>",3,28-06-2023 11:54,28-06-2023,NULL,20-11-2023 15:48,37,0,5,NULL,NULL,0,NULL,0,0,0,NULL,241,customer,0,1,0,0,0,0,1,0,0,0
11558,4 Articles every month,,2,29-06-2023 00:03,29-06-2023,NULL,18-03-2024 12:58,37,0,5,NULL,0,0,8757,0,0,0,NULL,359,project,0,0,0,0,0,0,0,0,1,0
11567,Basic SEO checks 1,,2,01-07-2023 00:01,01-07-2023,NULL,01-12-2023 18:02,30,0,5,NULL,0,0,8447,0,0,0,NULL,273,project,0,1,0,0,0,0,1,0,1,0
11595,Check BLABS Reviews page phase 1,"<p><span>All clients links in BLABS review pages needs to be checked and updated</span><br><br></p>
<ol>
<li>Remove all logos if the site is not working. (first section)<br><br></li>
<li>Remove all non-working links. (second section)<br><br></li>
<li>Add new logos of new, really great sites. (&gt;bigger clients.) in the first section, if needed, add an additional slider.<br><br></li>
<li>Add new links in the second section of new sites we build (has to be great).<br><br>For the #3rd and #4th points above, the concerned can speak to the internal team (sales and team leads) to finalize.<br><br><br></li>
<li>In the links above (second section), you can also add Figma or Adobe xd newer links of design works.. like you did in the case of the MFG Hub Design Phase.<br><span></span></li>
<li><span>Get new reviews screenshots updated (third section.)</span></li>
</ol>",2,06-07-2023 00:02,06-07-2023,07-07-2023,08-11-2023 13:10,1,0,5,NULL,0,0,11069,0,0,0,NULL,430,project,0,1,0,0,0,0,1,0,1,0
11596,Check BLABS Reviews page phase 1,"<p><span>All clients links in BLABS review pages needs to be checked and updated</span><br><br></p>
<ol>
<li>Remove all logos if the site is not working. (first section)<br><br></li>
<li>Remove all non-working links. (second section)<br><br></li>
<li>Add new logos of new, really great sites. (&gt;bigger clients.) in the first section, if needed, add an additional slider.<br><br></li>
<li>Add new links in the second section of new sites we build (has to be great).<br><br>For the #3rd and #4th points above, the concerned can speak to the internal team (sales and team leads) to finalize.<br><br><br></li>
<li>In the links above (second section), you can also add Figma or Adobe xd newer links of design works.. like you did in the case of the MFG Hub Design Phase.<br><span></span></li>
<li><span>Get new reviews screenshots updated (third section.)</span></li>
</ol>",2,06-07-2023 00:02,06-07-2023,07-07-2023,07-07-2023 10:03,1,0,5,NULL,0,0,11233,0,0,0,NULL,430,project,0,0,0,0,0,0,1,0,1,0
11597,1.  Easy Match,"<p><span style=""font-weight:400;"">In our model, everyone who uses Easy Match must be a member and logged in. As such, we would like to </span><span style=""font-weight:400;"">prefill the Contact information with the current logged in user details</span><span style=""font-weight:400;""> so that the logged in user doesn&#8217;t have to fill it out again.</span><span style=""font-weight:400;""><br></span></p>",2,06-07-2023 13:29,06-07-2023,NULL,03-10-2023 16:14,37,0,5,NULL,NULL,0,NULL,0,0,0,NULL,453,project,0,1,0,0,0,0,1,0,1,0
11598,2. Update Existing Form Fields,"<ul>
<li><span style=""font-weight:400;"">&#160;Change &#8220;Your Information&#8221; to &#8220;Project Contact&#8221;<br><br></span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Move the geographical information (&#8220;Post Code&#8221;) from Project Contact to Project Details; update the %%%location_label%%% variable to read &#8220;Geographic Requirements (City Name or Zip Code)&#8221;<br><br></span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Update the Field Label variable for %%%write_message_placeholder%%% to read &#8220;Provide a summary of what is needed along with the project goals / objectives.&#8221;</span></li>
</ul>",2,06-07-2023 13:37,06-07-2023,NULL,03-10-2023 16:14,37,0,5,NULL,0,0,NULL,0,0,0,NULL,453,project,0,1,0,0,0,0,1,0,1,0
11599,3. New Form Fields,"<p><b>1</b></p>
<ul>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Type: Website URL</span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Required: False</span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Label: Project URL</span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Database variable: pf_rfp_url</span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Placeholder: Enter full URL of detailed project description or RFP (include https://)</span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Field Help: </span><i><span style=""font-weight:400;"">none</span></i></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Default Value: </span><i><span style=""font-weight:400;"">none</span></i></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Addtl Field CSS Class: website</span></li>
</ul>
<p></p>
<p><b>2</b></p>
<ul>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Type: Calendar - Date Picker</span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Required: True</span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Label: Response Deadline</span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Database variable: pf_submission_deadline</span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Placeholder: Response Deadline</span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Field Help: </span><i><span style=""font-weight:400;"">none</span></i></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Default Value: </span><i><span style=""font-weight:400;"">none</span></i></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Addtl Field CSS Class: </span><i><span style=""font-weight:400;"">none</span></i></li>
</ul>
<p></p>
<p><b>3</b></p>
<ul>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Type: Help Alert Box</span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Database variable: </span><i><span style=""font-weight:400;"">none</span></i></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Field Label: &#8220;Once submitted, an email will be sent to all consultants who specialize in either the category or specialty you selected.&#8221;</span></li>
</ul>",2,06-07-2023 13:39,06-07-2023,NULL,03-10-2023 16:14,37,0,5,NULL,0,0,NULL,0,0,0,NULL,453,project,0,1,0,0,0,0,1,0,1,0
11600,4. Remove Form Fields,<p><span style="font-weight:400;">Remove the custom field &#8220;Project Goals / Objectives&#8221; (pf_project_goals).</span></p>,2,06-07-2023 13:40,06-07-2023,NULL,03-10-2023 16:14,37,0,5,NULL,0,0,NULL,0,0,0,NULL,453,project,0,1,0,0,0,0,1,0,1,0
11605,Company Dashboard Tweaks For Start Up & Scale Up Members THT,"<p>Video Link from Client for easy reference: <a target=""_blank"" href=""https://www.loom.com/share/ca82e30ce2e04e22bc5b4f48386e8261"" rel=""noreferrer noopener"">https://www.loom.com/share/ca82e30ce2e04e22bc5b4f48386e8261</a></p>
<p></p>
<p>1 - Change Profile Photo Button and side bar to say &#8220;Logo&#8221;</p>
<p>2 - Remove the Free QR code Image from start up and scale up members</p>
<p>3 - Profile Stats in the side bar doesn&#8217;t have an icon. Can we give it one like a graph?</p>
<p>4 - Move the Category from under Contact tab to About tab, between Awards and Achievements and Select up to x categories. Also rename Categories to Sub Categories (see video)</p>
<p>5 - Create the same widget that shows what glossary terms are selected as the sub categories but for the glossary terms</p>
<p>6 - When posting content change the text to just say &#8220;Publish [post type]&#8221; not &#8220;Publish your first [post type]</p>
<p>7 - make sure glossary terms are in alphabetical order on the company dashboard</p>",3,07-07-2023 11:56,07-07-2023,08-07-2023,20-11-2023 15:33,37,0,5,NULL,0,0,NULL,0,0,0,NULL,120,customer,0,0,0,0,0,0,1,0,0,0
11606,We are Cannock Ltd - Member not being displayed on category page,"<p>Below is the message from the Client. Please look into this and provide a resolution.</p>
<p><span></span></p>
<p><span>""Hi,</span><br><br><span>Business member Lock Master,</span><br><br><a href=""https://www.wearecannock.co.uk/cannock/lock-master-locksmith-cannock"" target=""_blank"" rel=""noreferrer noopener"">https://www.wearecannock.co.uk/cannock/lock-master-locksmith-cannock</a><br><br><span>Active profile on website. Listed in 3 categories or specialties including Auto Locksmith. When going to the category page the feature is not listed,</span><br><br><a href=""https://www.wearecannock.co.uk/home-garden-tradespeople/auto-locksmiths"" target=""_blank"" rel=""noreferrer noopener"">https://www.wearecannock.co.uk/home-garden-tradespeople/auto-locksmiths</a><br><br><span>This is not a problem across all categories as this one is populated for example,</span><br><br><a href=""https://www.wearecannock.co.uk/motoring-biking-automotive/car-repairs-and-servicing"" target=""_blank"" rel=""noreferrer noopener"">https://www.wearecannock.co.uk/motoring-biking-automotive/car-repairs-and-servicing</a><br><br><span>When searching the category is populated,</span><br><br><a href=""https://www.wearecannock.co.uk/search_results?tid=1216"" target=""_blank"" rel=""noreferrer noopener"">https://www.wearecannock.co.uk/search_results?tid=1216</a><br><br><span>Please investigate why and report back as customers not easily found and losing rankings.</span><br><br><span>Thank you""</span></p>",3,07-07-2023 17:33,07-07-2023,08-07-2023,05-02-2024 12:17,37,0,5,NULL,NULL,0,NULL,0,0,0,NULL,71,customer,0,1,0,0,0,0,1,0,0,0
11613,2. Backend Database,"<p><strong>Backend Database:</strong><br><span>1. Restructure the current database hierarchy by moving Facilities to Machine Shops as the top category.</span><br><span>2. Introduce new top categories, namely Raw Material, Metal Finishers, and Heat Treaters.</span><br><span>3. Each top category will have its set of attributes based on the provided documentation.</span><br><span>4. If attributes are the same in other categories, the category name will remain the same, but the category URL will be unique and specific to the top category. Please refer to the sheet for the category names and unique URLs.</span></p>",2,08-07-2023 13:27,10-07-2023,NULL,03-10-2023 16:11,37,0,5,NULL,0,0,NULL,0,0,0,NULL,454,project,0,0,0,0,0,0,1,0,1,0
